lsoa_code,borough,major_category,minor_category,value,year,month
E01003980,Southwark,Sexual Offences,Other Sexual,0,2016,5
E01004029,Southwark,Sexual Offences,Other Sexual,0,2016,8
E01003923,Southwark,Sexual Offences,Other Sexual,0,2016,1
E01002456,Hillingdon,Sexual Offences,Other Sexual,0,2016,9
E01002452,Hillingdon,Sexual Offences,Other Sexual,0,2016,4
E01002526,Hillingdon,Sexual Offences,Other Sexual,0,2016,3
E01002516,Hillingdon,Sexual Offences,Other Sexual,0,2016,4
E01002529,Hillingdon,Sexual Offences,Other Sexual,0,2016,3
E01002505,Hillingdon,Sexual Offences,Other Sexual,0,2016,12
E01002546,Hillingdon,Sexual Offences,Other Sexual,0,2016,1
E01002394,Hillingdon,Sexual Offences,Other Sexual,0,2016,4
E01004571,Wandsworth,Sexual Offences,Other Sexual,0,2016,10
E01004509,Wandsworth,Sexual Offences,Other Sexual,0,2016,5
E01004640,Wandsworth,Sexual Offences,Other Sexual,0,2016,6
E01004509,Wandsworth,Sexual Offences,Other Sexual,0,2016,12
E01004611,Wandsworth,Sexual Offences,Other Sexual,0,2016,10
E01004579,Wandsworth,Sexual Offences,Other Sexual,0,2016,3
E01004560,Wandsworth,Sexual Offences,Other Sexual,0,2016,2
E01001888,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,1
E01001910,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,3
E01001953,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,6
E01001894,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,11
E01001911,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,5
E01001872,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,2
E01001941,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,6
E01002907,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2016,4
E01002872,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2016,8
E01002831,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2016,6
E01002891,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2016,3
E01002890,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2016,9
E01002760,Islington,Sexual Offences,Other Sexual,0,2016,7
E01002714,Islington,Sexual Offences,Other Sexual,0,2016,1
E01002728,Islington,Sexual Offences,Other Sexual,0,2016,8
E01002799,Islington,Sexual Offences,Other Sexual,0,2016,7
E01002696,Islington,Sexual Offences,Other Sexual,0,2016,5
E01002749,Islington,Sexual Offences,Other Sexual,0,2016,11
E01002696,Islington,Sexual Offences,Other Sexual,0,2016,12
E01003755,Redbridge,Sexual Offences,Other Sexual,0,2016,7
E01003782,Redbridge,Sexual Offences,Other Sexual,0,2016,8
E01003755,Redbridge,Sexual Offences,Other Sexual,0,2016,5
E01002452,Hillingdon,Sexual Offences,Other Sexual,0,2016,3
E01002514,Hillingdon,Sexual Offences,Other Sexual,0,2016,3
E01002397,Hillingdon,Sexual Offences,Other Sexual,0,2016,8
E01004509,Wandsworth,Sexual Offences,Other Sexual,0,2016,9
E01004568,Wandsworth,Sexual Offences,Other Sexual,0,2016,5
E01004579,Wandsworth,Sexual Offences,Other Sexual,0,2016,11
E01004560,Wandsworth,Sexual Offences,Other Sexual,0,2016,10
E01002071,Haringey,Sexual Offences,Other Sexual,0,2016,6
E01002038,Haringey,Sexual Offences,Other Sexual,0,2016,9
E01002662,Hounslow,Sexual Offences,Other Sexual,0,2016,2
E01002592,Hounslow,Sexual Offences,Other Sexual,0,2016,10
E01003247,Lewisham,Sexual Offences,Other Sexual,0,2016,7
E01001631,Greenwich,Sexual Offences,Other Sexual,0,2016,9
E01001614,Greenwich,Sexual Offences,Other Sexual,0,2016,11
E01001631,Greenwich,Sexual Offences,Other Sexual,0,2016,12
E01004714,Westminster,Sexual Offences,Other Sexual,0,2016,5
E01004691,Westminster,Sexual Offences,Other Sexual,0,2016,2
E01004727,Westminster,Sexual Offences,Other Sexual,0,2016,2
E01004723,Westminster,Sexual Offences,Other Sexual,0,2016,12
E01004736,Westminster,Sexual Offences,Other Sexual,0,2016,2
E01004276,Tower Hamlets,Sexual Offences,Other Sexual,0,2016,8
E01004230,Tower Hamlets,Sexual Offences,Other Sexual,0,2016,3
E01004232,Tower Hamlets,Sexual Offences,Other Sexual,0,2016,4
E01004398,Waltham Forest,Sexual Offences,Other Sexual,0,2016,12
E01004371,Waltham Forest,Sexual Offences,Other Sexual,0,2016,1
E01004364,Waltham Forest,Sexual Offences,Other Sexual,0,2016,4
E01004467,Waltham Forest,Sexual Offences,Other Sexual,0,2016,11
E01000028,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,6
E01000054,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,2
E01000021,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,11
E01000050,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,4
E01002973,Kingston upon Thames,Sexual Offences,Other Sexual,0,2016,6
E01003811,Richmond upon Thames,Sexual Offences,Other Sexual,0,2016,6
E01003844,Richmond upon Thames,Sexual Offences,Other Sexual,0,2016,7
E01003906,Richmond upon Thames,Sexual Offences,Other Sexual,0,2016,11
E01003839,Richmond upon Thames,Sexual Offences,Other Sexual,0,2016,4
E01003802,Richmond upon Thames,Sexual Offences,Other Sexual,0,2016,11
E01001866,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,4
E01001938,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,8
E01001953,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,9
E01004720,Westminster,Sexual Offences,Other Sexual,0,2016,4
E01004762,Westminster,Sexual Offences,Other Sexual,0,2016,4
E01004765,Westminster,Sexual Offences,Other Sexual,0,2016,5
E01004250,Tower Hamlets,Sexual Offences,Other Sexual,0,2016,8
E01004398,Waltham Forest,Sexual Offences,Other Sexual,0,2016,2
E01004398,Waltham Forest,Sexual Offences,Other Sexual,0,2016,6
E01000034,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,2
E01000058,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,12
E01002988,Kingston upon Thames,Sexual Offences,Other Sexual,0,2016,8
E01002722,Islington,Sexual Offences,Other Sexual,0,2016,8
E01002728,Islington,Sexual Offences,Other Sexual,0,2016,2
E01002760,Islington,Sexual Offences,Other Sexual,0,2016,3
E01003675,Redbridge,Sexual Offences,Other Sexual,0,2016,4
E01003656,Redbridge,Sexual Offences,Other Sexual,0,2016,1
E01003642,Redbridge,Sexual Offences,Other Sexual,0,2016,2
E01003781,Redbridge,Sexual Offences,Other Sexual,0,2016,10
E01003994,Southwark,Sexual Offences,Other Sexual,0,2016,2
E01003974,Southwark,Sexual Offences,Other Sexual,0,2016,1
E01004067,Southwark,Sexual Offences,Other Sexual,0,2016,4
E01002409,Hillingdon,Sexual Offences,Other Sexual,0,2016,8
E01002553,Hillingdon,Sexual Offences,Other Sexual,0,2016,4
E01002526,Hillingdon,Sexual Offences,Other Sexual,0,2016,9
E01002417,Hillingdon,Sexual Offences,Other Sexual,0,2016,6
E01002443,Hillingdon,Sexual Offences,Other Sexual,0,2016,2
E01004542,Wandsworth,Sexual Offences,Other Sexual,0,2016,2
E01004579,Wandsworth,Sexual Offences,Other Sexual,0,2016,8
E01004541,Wandsworth,Sexual Offences,Other Sexual,0,2016,5
E01004529,Wandsworth,Sexual Offences,Other Sexual,0,2016,12
E01003897,Richmond upon Thames,Sexual Offences,Other Sexual,0,2016,4
E01003802,Richmond upon Thames,Sexual Offences,Other Sexual,0,2016,12
E01004688,Westminster,Sexual Offences,Other Sexual,0,2016,9
E01004762,Westminster,Sexual Offences,Other Sexual,0,2016,12
E01004720,Westminster,Sexual Offences,Other Sexual,0,2016,9
E01004286,Tower Hamlets,Sexual Offences,Other Sexual,0,2016,9
E01004313,Tower Hamlets,Sexual Offences,Other Sexual,0,2016,6
E01004419,Waltham Forest,Sexual Offences,Other Sexual,0,2016,1
E01004409,Waltham Forest,Sexual Offences,Other Sexual,0,2016,11
E01004437,Waltham Forest,Sexual Offences,Other Sexual,0,2016,2
E01004382,Waltham Forest,Sexual Offences,Other Sexual,0,2016,6
E01000028,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,12
E01000015,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,9
E01003008,Kingston upon Thames,Sexual Offences,Other Sexual,0,2016,1
E01002978,Kingston upon Thames,Sexual Offences,Other Sexual,0,2016,8
E01002943,Kingston upon Thames,Sexual Offences,Other Sexual,0,2016,5
E01003897,Richmond upon Thames,Sexual Offences,Other Sexual,0,2016,9
E01001898,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,2
E01001955,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,7
E01001894,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,4
E01001942,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,6
E01001942,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,1
E01001899,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,1
E01001871,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,10
E01002839,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2016,12
E01002878,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2016,6
E01002907,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2016,11
E01002891,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2016,5
E01002859,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2016,2
E01002820,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2016,8
E01000478,Brent,Sexual Offences,Rape,0,2015,9
E01000630,Brent,Sexual Offences,Rape,0,2015,5
E01000562,Brent,Sexual Offences,Rape,0,2015,2
E01000255,Barnet,Sexual Offences,Rape,0,2015,6
E01000257,Barnet,Sexual Offences,Rape,0,2015,6
E01000898,Camden,Sexual Offences,Rape,0,2015,10
E01000644,Brent,Sexual Offences,Rape,0,2015,9
E01000562,Brent,Sexual Offences,Rape,0,2015,10
E01000291,Barnet,Sexual Offences,Rape,0,2015,4
E01001309,Ealing,Sexual Offences,Rape,0,2015,2
E01001309,Ealing,Sexual Offences,Rape,0,2015,4
E01000544,Brent,Sexual Offences,Rape,0,2015,4
E01000257,Barnet,Sexual Offences,Rape,0,2015,3
E01000255,Barnet,Sexual Offences,Rape,0,2015,4
E01000898,Camden,Sexual Offences,Rape,0,2015,5
E01000478,Brent,Sexual Offences,Rape,0,2015,7
E01000848,Camden,Sexual Offences,Rape,0,2015,12
E01000932,Camden,Sexual Offences,Rape,0,2015,9
E01001301,Ealing,Sexual Offences,Rape,0,2015,8
E01001373,Ealing,Sexual Offences,Rape,0,2015,5
E01000630,Brent,Sexual Offences,Rape,0,2015,2
E01000570,Brent,Sexual Offences,Rape,0,2015,9
E01000478,Brent,Sexual Offences,Rape,0,2015,4
E01000314,Barnet,Sexual Offences,Rape,0,2015,5
E01000257,Barnet,Sexual Offences,Rape,0,2015,8
E01001331,Ealing,Sexual Offences,Rape,0,2015,5
E01003381,Merton,Sexual Offences,Rape,0,2015,12
E01003407,Merton,Sexual Offences,Rape,0,2015,3
E01003532,Newham,Sexual Offences,Rape,0,2015,2
E01003496,Newham,Sexual Offences,Rape,0,2015,11
E01001273,Ealing,Sexual Offences,Rape,0,2015,8
E01003386,Merton,Sexual Offences,Rape,0,2015,7
E01003381,Merton,Sexual Offences,Rape,0,2015,11
E01003532,Newham,Sexual Offences,Rape,0,2015,6
E01000824,Bromley,Sexual Offences,Rape,0,2015,8
E01002131,Harrow,Sexual Offences,Rape,0,2015,12
E01002131,Harrow,Sexual Offences,Rape,0,2015,9
E01003407,Merton,Sexual Offences,Rape,0,2015,6
E01003532,Newham,Sexual Offences,Rape,0,2015,12
E01003633,Newham,Sexual Offences,Rape,0,2015,5
E01003551,Newham,Sexual Offences,Rape,0,2015,9
E01003595,Newham,Sexual Offences,Rape,0,2015,6
E01003631,Newham,Sexual Offences,Rape,0,2015,6
E01001010,Croydon,Sexual Offences,Rape,0,2015,12
E01001000,Croydon,Sexual Offences,Rape,0,2015,5
E01003162,Lambeth,Sexual Offences,Rape,0,2015,1
E01001000,Croydon,Sexual Offences,Rape,0,2015,4
E01001115,Croydon,Sexual Offences,Rape,0,2015,3
E01001130,Croydon,Sexual Offences,Rape,0,2015,10
E01001533,Enfield,Sexual Offences,Rape,0,2015,5
E01001487,Enfield,Sexual Offences,Rape,0,2015,2
E01001477,Enfield,Sexual Offences,Rape,0,2015,1
E01001840,Hackney,Sexual Offences,Rape,0,2015,6
E01001726,Hackney,Sexual Offences,Rape,0,2015,12
E01001832,Hackney,Sexual Offences,Rape,0,2015,4
E01003014,Lambeth,Sexual Offences,Rape,0,2015,3
E01003079,Lambeth,Sexual Offences,Rape,0,2015,10
E01003029,Lambeth,Sexual Offences,Rape,0,2015,9
E01003130,Lambeth,Sexual Offences,Rape,0,2015,6
E01003609,Newham,Sexual Offences,Rape,0,2015,7
E01003608,Newham,Sexual Offences,Rape,0,2015,9
E01003595,Newham,Sexual Offences,Rape,0,2015,10
E01003551,Newham,Sexual Offences,Rape,0,2015,12
E01000744,Bromley,Sexual Offences,Rape,0,2015,1
E01001117,Croydon,Sexual Offences,Rape,0,2015,3
E01001117,Croydon,Sexual Offences,Rape,0,2015,1
E01001151,Croydon,Sexual Offences,Rape,0,2015,11
E01001533,Enfield,Sexual Offences,Rape,0,2015,9
E01001010,Croydon,Sexual Offences,Rape,0,2015,9
E01001062,Croydon,Sexual Offences,Rape,0,2015,3
E01001165,Croydon,Sexual Offences,Rape,0,2015,7
E01001781,Hackney,Sexual Offences,Rape,0,2015,2
E01001808,Hackney,Sexual Offences,Rape,0,2015,3
E01003026,Lambeth,Sexual Offences,Rape,0,2015,9
E01003608,Newham,Sexual Offences,Rape,0,2015,1
E01004183,Sutton,Sexual Offences,Rape,0,2015,10
E01002066,Haringey,Sexual Offences,Rape,0,2015,3
E01002282,Havering,Sexual Offences,Rape,0,2015,9
E01002583,Hounslow,Sexual Offences,Rape,0,2015,8
E01002621,Hounslow,Sexual Offences,Rape,0,2015,1
E01003302,Lewisham,Sexual Offences,Rape,0,2015,8
E01003318,Lewisham,Sexual Offences,Rape,0,2015,6
E01002082,Haringey,Sexual Offences,Rape,0,2015,6
E01002282,Havering,Sexual Offences,Rape,0,2015,6
E01003348,Lewisham,Sexual Offences,Rape,0,2015,7
E01001625,Greenwich,Sexual Offences,Rape,0,2015,2
E01001010,Croydon,Sexual Offences,Rape,0,2015,10
E01001151,Croydon,Sexual Offences,Rape,0,2015,9
E01000992,Croydon,Sexual Offences,Rape,0,2015,12
E01001130,Croydon,Sexual Offences,Rape,0,2015,4
E01001010,Croydon,Sexual Offences,Rape,0,2015,7
E01001115,Croydon,Sexual Offences,Rape,0,2015,6
E01001516,Enfield,Sexual Offences,Rape,0,2015,2
E01001808,Hackney,Sexual Offences,Rape,0,2015,11
E01003029,Lambeth,Sexual Offences,Rape,0,2015,1
E01003120,Lambeth,Sexual Offences,Rape,0,2015,2
E01003095,Lambeth,Sexual Offences,Rape,0,2015,5
E01003079,Lambeth,Sexual Offences,Rape,0,2015,5
E01003119,Lambeth,Sexual Offences,Rape,0,2015,4
E01002054,Haringey,Sexual Offences,Rape,0,2015,12
E01002292,Havering,Sexual Offences,Rape,0,2015,6
E01002356,Havering,Sexual Offences,Rape,0,2015,3
E01002560,Hounslow,Sexual Offences,Rape,0,2015,12
E01003248,Lewisham,Sexual Offences,Rape,0,2015,1
E01003232,Lewisham,Sexual Offences,Rape,0,2015,5
E01003318,Lewisham,Sexual Offences,Rape,0,2015,10
E01001981,Haringey,Sexual Offences,Rape,0,2015,3
E01003348,Lewisham,Sexual Offences,Rape,0,2015,6
E01001637,Greenwich,Sexual Offences,Rape,0,2015,9
E01001633,Greenwich,Sexual Offences,Rape,0,2015,5
E01002756,Islington,Sexual Offences,Rape,0,2015,1
E01003700,Redbridge,Sexual Offences,Rape,0,2015,7
E01003741,Redbridge,Sexual Offences,Rape,0,2015,12
E01003943,Southwark,Sexual Offences,Rape,0,2015,7
E01002393,Hillingdon,Sexual Offences,Rape,0,2015,6
E01002508,Hillingdon,Sexual Offences,Rape,0,2015,11
E01004509,Wandsworth,Sexual Offences,Rape,0,2015,4
E01003689,Redbridge,Sexual Offences,Rape,0,2015,6
E01003921,Southwark,Sexual Offences,Rape,0,2015,7
E01004006,Southwark,Sexual Offences,Rape,0,2015,3
E01004509,Wandsworth,Sexual Offences,Rape,0,2015,7
E01001982,Haringey,Sexual Offences,Rape,0,2015,4
E01002293,Havering,Sexual Offences,Rape,0,2015,9
E01002560,Hounslow,Sexual Offences,Rape,0,2015,3
E01003256,Lewisham,Sexual Offences,Rape,0,2015,3
E01004070,Southwark,Sexual Offences,Rape,0,2015,6
E01004027,Southwark,Sexual Offences,Rape,0,2015,8
E01004024,Southwark,Sexual Offences,Rape,0,2015,10
E01004536,Wandsworth,Sexual Offences,Rape,0,2015,1
E01002060,Haringey,Sexual Offences,Rape,0,2015,11
E01002292,Havering,Sexual Offences,Rape,0,2015,9
E01002661,Hounslow,Sexual Offences,Rape,0,2015,1
E01002583,Hounslow,Sexual Offences,Rape,0,2015,4
E01003256,Lewisham,Sexual Offences,Rape,0,2015,2
E01003248,Lewisham,Sexual Offences,Rape,0,2015,3
E01001640,Greenwich,Sexual Offences,Rape,0,2015,1
E01003783,Redbridge,Sexual Offences,Rape,0,2015,8
E01004027,Southwark,Sexual Offences,Rape,0,2015,3
E01004625,Wandsworth,Sexual Offences,Rape,0,2015,4
E01004229,Tower Hamlets,Sexual Offences,Rape,0,2015,10
E01004740,Westminster,Sexual Offences,Rape,0,2015,3
E01002993,Kingston upon Thames,Sexual Offences,Rape,0,2015,7
E01002968,Kingston upon Thames,Sexual Offences,Rape,0,2015,6
E01001912,Hammersmith and Fulham,Sexual Offences,Rape,0,2015,1
E01001935,Hammersmith and Fulham,Sexual Offences,Rape,0,2015,5
E01002848,Kensington and Chelsea,Sexual Offences,Rape,0,2015,9
E01001117,Croydon,Sexual Offences,Rape,0,2015,10
E01001181,Croydon,Sexual Offences,Rape,0,2015,12
E01001008,Croydon,Sexual Offences,Rape,0,2015,1
E01001181,Croydon,Sexual Offences,Rape,0,2015,2
E01001533,Enfield,Sexual Offences,Rape,0,2015,7
E01004199,Tower Hamlets,Sexual Offences,Rape,0,2015,7
E01004385,Waltham Forest,Sexual Offences,Rape,0,2015,9
E01004336,Waltham Forest,Sexual Offences,Rape,0,2015,2
E01000033,Barking and Dagenham,Sexual Offences,Rape,0,2015,9
E01002946,Kingston upon Thames,Sexual Offences,Rape,0,2015,4
E01002994,Kingston upon Thames,Sexual Offences,Rape,0,2015,5
E01001923,Hammersmith and Fulham,Sexual Offences,Rape,0,2015,7
E01004251,Tower Hamlets,Sexual Offences,Rape,0,2015,11
E01004234,Tower Hamlets,Sexual Offences,Rape,0,2015,10
E01004337,Waltham Forest,Sexual Offences,Rape,0,2015,5
E01004378,Waltham Forest,Sexual Offences,Rape,0,2015,3
E01000093,Barking and Dagenham,Sexual Offences,Rape,0,2015,3
E01000033,Barking and Dagenham,Sexual Offences,Rape,0,2015,6
E01003009,Kingston upon Thames,Sexual Offences,Rape,0,2015,4
E01001907,Hammersmith and Fulham,Sexual Offences,Rape,0,2015,10
E01002912,Kensington and Chelsea,Sexual Offences,Rape,0,2015,6
E01002784,Islington,Sexual Offences,Rape,0,2015,7
E01003741,Redbridge,Sexual Offences,Rape,0,2015,8
E01003921,Southwark,Sexual Offences,Rape,0,2015,8
E01004550,Wandsworth,Sexual Offences,Rape,0,2015,12
E01004536,Wandsworth,Sexual Offences,Rape,0,2015,6
E01004580,Wandsworth,Sexual Offences,Rape,0,2015,8
E01001907,Hammersmith and Fulham,Sexual Offences,Rape,0,2015,12
E01002822,Kensington and Chelsea,Sexual Offences,Rape,0,2015,10
E01002804,Islington,Sexual Offences,Rape,0,2015,1
E01003689,Redbridge,Sexual Offences,Rape,0,2015,8
E01003640,Redbridge,Sexual Offences,Rape,0,2015,10
E01002447,Hillingdon,Sexual Offences,Rape,0,2015,12
E01004551,Wandsworth,Sexual Offences,Rape,0,2015,10
E01004601,Wandsworth,Sexual Offences,Rape,0,2015,5
E01004536,Wandsworth,Sexual Offences,Rape,0,2015,2
E01004536,Wandsworth,Sexual Offences,Rape,0,2015,4
E01004625,Wandsworth,Sexual Offences,Rape,0,2015,12
E01002003,Haringey,Sexual Offences,Rape,0,2015,1
E01003264,Lewisham,Sexual Offences,Rape,0,2015,10
E01001633,Greenwich,Sexual Offences,Rape,0,2015,12
E01004675,Westminster,Sexual Offences,Rape,0,2015,8
E01002946,Kingston upon Thames,Sexual Offences,Rape,0,2015,5
E01001935,Hammersmith and Fulham,Sexual Offences,Rape,0,2015,12
E01002812,Kensington and Chelsea,Sexual Offences,Rape,0,2015,4
E01002839,Kensington and Chelsea,Sexual Offences,Rape,0,2015,3
E01002889,Kensington and Chelsea,Sexual Offences,Rape,0,2015,2
E01002812,Kensington and Chelsea,Sexual Offences,Rape,0,2015,11
E01004208,Tower Hamlets,Sexual Offences,Rape,0,2015,6
E01004251,Tower Hamlets,Sexual Offences,Rape,0,2015,12
E01004378,Waltham Forest,Sexual Offences,Rape,0,2015,7
E01004385,Waltham Forest,Sexual Offences,Rape,0,2015,12
E01003009,Kingston upon Thames,Sexual Offences,Rape,0,2015,3
E01004001,Southwark,Sexual Offences,Rape,0,2015,8
E01004001,Southwark,Sexual Offences,Rape,0,2015,3
E01002455,Hillingdon,Sexual Offences,Rape,0,2015,4
E01004508,Wandsworth,Sexual Offences,Rape,0,2015,10
E01004615,Wandsworth,Sexual Offences,Rape,0,2015,6
E01004199,Tower Hamlets,Sexual Offences,Rape,0,2015,11
E01004342,Waltham Forest,Sexual Offences,Rape,0,2015,10
E01004420,Waltham Forest,Sexual Offences,Rape,0,2015,9
E01001923,Hammersmith and Fulham,Sexual Offences,Rape,0,2015,2
E01001959,Hammersmith and Fulham,Sexual Offences,Rape,0,2015,8
E01002912,Kensington and Chelsea,Sexual Offences,Rape,0,2015,3
E01002812,Kensington and Chelsea,Sexual Offences,Rape,0,2015,2
E01002822,Kensington and Chelsea,Sexual Offences,Rape,0,2015,7
E01002848,Kensington and Chelsea,Sexual Offences,Rape,0,2015,11
E01001331,Ealing,Sexual Offences,Rape,0,2016,9
E01001273,Ealing,Sexual Offences,Rape,0,2016,3
E01000478,Brent,Sexual Offences,Rape,0,2016,2
E01000544,Brent,Sexual Offences,Rape,0,2016,3
E01000637,Brent,Sexual Offences,Rape,0,2016,8
E01000619,Brent,Sexual Offences,Rape,0,2016,3
E01000291,Barnet,Sexual Offences,Rape,0,2016,7
E01000291,Barnet,Sexual Offences,Rape,0,2016,9
E01000384,Bexley,Sexual Offences,Rape,0,2016,8
E01000932,Camden,Sexual Offences,Rape,0,2016,6
E01000619,Brent,Sexual Offences,Rape,0,2016,6
E01000472,Brent,Sexual Offences,Rape,0,2016,7
E01000156,Barnet,Sexual Offences,Rape,0,2016,6
E01000619,Brent,Sexual Offences,Rape,0,2016,2
E01001309,Ealing,Sexual Offences,Rape,0,2016,10
E01000550,Brent,Sexual Offences,Rape,0,2016,1
E01000630,Brent,Sexual Offences,Rape,0,2016,4
E01000898,Camden,Sexual Offences,Rape,0,2016,4
E01002231,Harrow,Sexual Offences,Rape,0,2016,8
E01002231,Harrow,Sexual Offences,Rape,0,2016,2
E01003368,Merton,Sexual Offences,Rape,0,2016,8
E01003407,Merton,Sexual Offences,Rape,0,2016,7
E01003428,Merton,Sexual Offences,Rape,0,2016,2
E01003496,Newham,Sexual Offences,Rape,0,2016,2
E01003531,Newham,Sexual Offences,Rape,0,2016,8
E01000824,Bromley,Sexual Offences,Rape,0,2016,10
E01000550,Brent,Sexual Offences,Rape,0,2016,11
E01000637,Brent,Sexual Offences,Rape,0,2016,10
E01000630,Brent,Sexual Offences,Rape,0,2016,11
E01002107,Harrow,Sexual Offences,Rape,0,2016,8
E01002131,Harrow,Sexual Offences,Rape,0,2016,2
E01003407,Merton,Sexual Offences,Rape,0,2016,5
E01000783,Bromley,Sexual Offences,Rape,0,2016,12
E01003368,Merton,Sexual Offences,Rape,0,2016,4
E01004183,Sutton,Sexual Offences,Rape,0,2016,4
E01000743,Bromley,Sexual Offences,Rape,0,2016,11
E01000744,Bromley,Sexual Offences,Rape,0,2016,10
E01002216,Harrow,Sexual Offences,Rape,0,2016,6
E01003428,Merton,Sexual Offences,Rape,0,2016,8
E01003388,Merton,Sexual Offences,Rape,0,2016,8
E01003368,Merton,Sexual Offences,Rape,0,2016,7
E01003532,Newham,Sexual Offences,Rape,0,2016,1
E01000744,Bromley,Sexual Offences,Rape,0,2016,4
E01002216,Harrow,Sexual Offences,Rape,0,2016,9
E01003381,Merton,Sexual Offences,Rape,0,2016,5
E01003386,Merton,Sexual Offences,Rape,0,2016,9
E01003453,Merton,Sexual Offences,Rape,0,2016,9
E01003531,Newham,Sexual Offences,Rape,0,2016,1
E01003591,Newham,Sexual Offences,Rape,0,2016,2
E01003496,Newham,Sexual Offences,Rape,0,2016,8
E01001115,Croydon,Sexual Offences,Rape,0,2016,3
E01001010,Croydon,Sexual Offences,Rape,0,2016,10
E01001130,Croydon,Sexual Offences,Rape,0,2016,1
E01003186,Lambeth,Sexual Offences,Rape,0,2016,5
E01001115,Croydon,Sexual Offences,Rape,0,2016,9
E01001000,Croydon,Sexual Offences,Rape,0,2016,11
E01001563,Enfield,Sexual Offences,Rape,0,2016,8
E01001477,Enfield,Sexual Offences,Rape,0,2016,12
E01001563,Enfield,Sexual Offences,Rape,0,2016,2
E01001755,Hackney,Sexual Offences,Rape,0,2016,4
E01001832,Hackney,Sexual Offences,Rape,0,2016,2
E01003130,Lambeth,Sexual Offences,Rape,0,2016,9
E01003595,Newham,Sexual Offences,Rape,0,2016,10
E01001092,Croydon,Sexual Offences,Rape,0,2016,10
E01001563,Enfield,Sexual Offences,Rape,0,2016,6
E01001563,Enfield,Sexual Offences,Rape,0,2016,9
E01001165,Croydon,Sexual Offences,Rape,0,2016,3
E01001117,Croydon,Sexual Offences,Rape,0,2016,9
E01003119,Lambeth,Sexual Offences,Rape,0,2016,3
E01003453,Merton,Sexual Offences,Rape,0,2016,8
E01003363,Merton,Sexual Offences,Rape,0,2016,12
E01003633,Newham,Sexual Offences,Rape,0,2016,7
E01001971,Haringey,Sexual Offences,Rape,0,2016,5
E01001981,Haringey,Sexual Offences,Rape,0,2016,10
E01003260,Lewisham,Sexual Offences,Rape,0,2016,2
E01003203,Lewisham,Sexual Offences,Rape,0,2016,6
E01003260,Lewisham,Sexual Offences,Rape,0,2016,10
E01001625,Greenwich,Sexual Offences,Rape,0,2016,9
E01002089,Haringey,Sexual Offences,Rape,0,2016,2
E01002054,Haringey,Sexual Offences,Rape,0,2016,3
E01002061,Haringey,Sexual Offences,Rape,0,2016,7
E01002287,Havering,Sexual Offences,Rape,0,2016,10
E01002568,Hounslow,Sexual Offences,Rape,0,2016,4
E01002668,Hounslow,Sexual Offences,Rape,0,2016,10
E01003203,Lewisham,Sexual Offences,Rape,0,2016,10
E01003312,Lewisham,Sexual Offences,Rape,0,2016,1
E01003260,Lewisham,Sexual Offences,Rape,0,2016,12
E01003336,Lewisham,Sexual Offences,Rape,0,2016,4
E01001637,Greenwich,Sexual Offences,Rape,0,2016,2
E01001637,Greenwich,Sexual Offences,Rape,0,2016,7
E01001578,Greenwich,Sexual Offences,Rape,0,2016,1
E01001549,Enfield,Sexual Offences,Rape,0,2016,3
E01001832,Hackney,Sexual Offences,Rape,0,2016,5
E01001808,Hackney,Sexual Offences,Rape,0,2016,2
